first,tempo,scale,chroma,zcr,rolloff,centroid,bandwidth,rmse,dance,percentile_10,percentile_90,dynam,valence,arousal
755,0.5101214574680433,0.0,0.4646889095670106,0.03111840367292538,0.1241819668497996,0.12838608958516576,0.29826315601574893,0.14275111679420627,0.15120751499424592,0.1225287157094357,0.11146391926120156,0.08228996534519017,4.3,2.9
756,0.3956043955946797,0.0,0.23281085979314978,0.10364415002431991,0.3257337311734714,0.2964089007994324,0.4284909540539738,0.11897775800501248,0.09908172426295397,0.06825856134915399,0.11946561537617074,0.2885784380801228,3.2,3.5
757,0.3956043955946797,1.0,0.19471476991097722,0.08586935440884516,0.20352802209034823,0.19435029994039757,0.28892733762711514,0.12736348915040085,0.06480758627947777,0.022734832583608585,0.10542915304248669,0.22029992393037068,4.9,4.5
758,0.3461538461674483,1.0,0.31330856597737267,0.06340500026152338,0.20445121038257863,0.19083175162610336,0.32810379051379734,0.09741424358549446,0.06473083184810534,0.05271688236486391,0.08644346692856815,0.14820540570347138,5.9,6.3
759,0.44999999999115853,1.0,0.53187482493133,0.04308605963035754,0.14587039181478295,0.1314213981854829,0.24745321539866028,0.14317348373318545,0.11840484870951876,0.015018143406776393,0.08497879965581302,0.30620926527810605,3.3,1.9
760,0.32307692306604124,0.0,0.4214883902800703,0.18332201094263698,0.6172446117972246,0.5358554721804866,0.7374267515117913,0.13026879049700477,0.06825693042535663,0.06650263655768292,0.10407153453898349,0.11876875249461709,4.1,3.8
761,0.5769230769162758,0.0,0.5854167383194421,0.11989840984679094,0.31467130942933,0.28683635457566986,0.3790688632069588,0.13713452243823768,0.13134521744209104,0.029637327657075736,0.13268939479191508,0.24271191413144627,3.7,2.5
762,0.5101214574680433,0.0,0.2796487919522896,0.10139756582917746,0.2893477487868393,0.2842006245392706,0.48759429298888846,0.09451792385472715,0.08580083360310437,0.0720695352028748,0.09443813871663564,0.09101743702196696,4.3,2.8
763,0.44999999999115853,0.0,0.45856609833535034,0.04313366936164531,0.23321922894771296,0.2137649860655479,0.49991011373641725,0.1365878939609441,0.18072498451702465,0.021070716533627964,0.07991943696612704,0.2234031833527715,3.4,2.5
764,0.5101214574680433,1.0,0.4007875948363713,0.057382369253618344,0.21778200845073908,0.1938470569272502,0.3236199556240713,0.1323676215514232,0.16032497754843647,0.06611875507562871,0.08992837430011937,0.11332377412602428,6.2,4.8
765,0.5426195426026317,1.0,0.8053482055522112,0.08238938061252847,0.32070038803287754,0.2735972512997641,0.42522266809723686,0.19086968203141963,0.18243782212763848,0.05798690085878934,0.09411798581920394,0.1405642683528203,3.3,3.3
766,0.22153846152594744,1.0,0.4907890840501957,0.09587362651847095,0.3975258006153181,0.3314556635097093,0.5174880501802258,0.3618770658555054,0.14845381589475046,0.11183432585536854,0.1336054036563035,0.12923656398096994,2.9,2.3
767,0.25961538455927535,1.0,0.2605108355083147,0.0598773714676706,0.08946721783452387,0.10227493694997451,0.15113646807093686,0.04020997563918443,0.08831946779405483,0.22110571263256215,0.30489004874029857,0.1177538367791717,3.2,2.9
768,0.6923076923348969,1.0,0.7397570533828163,0.09336639928256887,0.49939377653976363,0.41147662332960666,0.6467448450429842,0.2663827598509059,0.16004366363252248,0.007101539268543135,0.04467754837661823,0.48955374522894785,5.1,6.1
769,0.3956043955946797,1.0,0.2312012318948351,0.16773279955409223,0.4956473793361523,0.488277663349495,0.648025782442051,0.06771844671860988,0.1405768834502167,0.1907648958525843,0.17582200569954132,0.03450059106708203,3.7,2.8
770,0.3010033444780569,0.0,0.4122148106267965,0.13995103354356575,0.3799356638238869,0.4145314674052383,0.6381501780462708,0.049324097485228584,0.14679238590328833,0.01779655608307861,0.06664609412521927,0.38821264526295646,4.6,3.8
771,0.4221388367399728,1.0,0.4366411596503812,0.12803669828879702,0.40544621224443866,0.3842578880533916,0.5120533446469793,0.1370657403817098,0.23587893391450593,0.006671932160899728,0.06506348720605613,0.7096033069552828,4.5,4.8
772,0.3461538461674483,1.0,0.5720573604960681,0.1344297925182852,0.4328920330783656,0.39865736049943634,0.5896211891291401,0.14571518589949906,0.15224891197916057,0.07291401297325714,0.08082568504567128,0.1379325506077384,3.9,4.5
773,0.25961538455927535,1.0,0.4799301189343375,0.13816566862027374,0.39653006278345165,0.365843158418419,0.5244786549425696,0.12934667340847225,0.17035546083860406,0.04360752070405911,0.09572374272165057,0.19525377352378429,5.7,5.2
774,0.5101214574680433,1.0,0.2977710601733419,0.11539631463188958,0.32765520940649767,0.3073823372885683,0.4993263869853351,0.11062538520588562,0.12755704710637228,0.07136719702313125,0.08897528093514953,0.14601130212527122,4.8,5.0
775,0.5101214574680433,1.0,0.15582132337211982,0.09107815657254964,0.2947172612114882,0.2782035449435724,0.4459805736750207,0.09084424595269715,0.1296401980735566,0.053338593631236934,0.07512162582839878,0.17785954466471487,3.3,4.1
776,0.27986906704826664,1.0,0.3568884843716475,0.06280243959991234,0.13683009473065688,0.12478000412159597,0.12492116707715127,0.09238676713604958,0.1677980745847443,0.02570289161639444,0.07495114111676232,0.17946022378616566,5.3,5.6
777,0.3461538461674483,0.0,0.0,0.21704606653952044,0.4373260957171409,0.4703513262921715,0.44182838562350385,0.15812985793762266,0.06520372839469855,0.04013702639383129,0.06682438943746069,0.22202264599259153,3.3,2.8
778,0.3703041145026561,0.0,0.298099081279026,0.03049734309541951,0.02799588243052365,0.024338951626638895,0.060193505846901425,0.05692745651647423,0.09472753462053252,0.06669291697485231,0.09554616181938685,0.06785003918931092,4.3,4.2
779,0.27986906704826664,0.0,0.5853218636018309,0.07105380115372695,0.2448134929786345,0.2480964775245972,0.488521004566729,0.10165421848058735,0.1242594268364623,0.023431251661464803,0.042245541812117704,0.24645066705579635,4.8,3.0
780,0.4221388367399728,0.0,0.6371287468623568,0.06751431519330049,0.3520106229467325,0.28435750271236715,0.5102183598737048,0.18154483530822238,0.09519925307585352,0.038050353188596106,0.07886937970806075,0.22825094677957797,5.0,4.4
781,0.32307692306604124,1.0,0.37590163716501057,0.022261265604258926,0.144159913451536,0.1615751229338798,0.37486762751092656,0.1572606114500285,0.07128876616430475,0.07523712296777445,0.1584504183166066,0.17405691405942378,5.0,4.1
782,0.3956043955946797,1.0,0.4482092908336832,0.12483345605559062,0.44774121277602724,0.38675746835751534,0.6168822849113847,0.14169695228857815,0.13768652576314253,0.05401586421162419,0.11892242424731835,0.24555787436179075,6.3,4.6
783,0.3010033444780569,1.0,0.6427014144239152,0.07738738321910536,0.4550178983577852,0.35990358944733786,0.6960498550433185,0.13297841219207607,0.3233108705837463,0.06565933268991406,0.0817509291033423,0.04784807007237451,6.2,5.3
784,0.44999999999115853,0.0,0.5626942933331233,0.10122349274915647,0.5303734620208166,0.4218889070839514,0.7050728001768023,0.18747738959316043,0.28244863200755466,0.08695382962524344,0.07462249561787906,0.06288647911397864,5.6,5.4
785,0.3703041145026561,1.0,0.4419649182524866,0.08949662081133343,0.44701625196436445,0.3452758034791172,0.5760658463720185,0.16624233599000912,0.3405954687325295,0.126184190744389,0.1235320538787144,0.1106317289430289,5.0,4.3
786,0.3703041145026561,0.0,0.3268773964501943,0.09401061845905673,0.40451280604083895,0.33840571112837836,0.5487913671051684,0.0751885286259018,0.12773276120461197,0.10930610568163406,0.10888449483188124,0.12849872738302073,4.9,5.0
787,0.613186813180595,1.0,0.6538382696826818,0.045323717000883515,0.3634613253229132,0.2741973752223418,0.5739948447468568,0.1654579460695854,0.09341799692211153,0.032482116997684496,0.047793253744394665,0.20122635003855358,7.1,6.1
788,0.6923076923348969,1.0,0.21674825085962762,0.05575619936931986,0.0662488501550038,0.06131643598705436,0.04114106610709535,0.11729672834808891,0.0711500726918015,0.087761851498335,0.10391423329825814,0.0957289698826711,4.4,3.1
789,0.3703041145026561,1.0,0.4399197744974616,0.03709335922148838,0.079103444557949,0.0646236415133978,0.07842789972672501,0.2543354100834497,0.06927979924753526,0.05178629676407018,0.07935117526069788,0.10249931002995406,5.6,5.0
790,0.27986906704826664,1.0,0.39196978295113805,0.07807772432277826,0.20953870845343062,0.1980412232467483,0.3280643652197229,0.10690721365626561,0.12970792047184204,0.08454158057098562,0.21303480134933248,0.12977915055917674,5.3,4.4
791,0.4221388367399728,1.0,0.4056697021505012,0.05337273719672502,0.12022394517301721,0.13129592473707252,0.2325968647530479,0.0747962657260845,0.017136926192795995,0.04565848815560905,0.05944772314384602,0.15363200555834586,5.0,6.7
792,0.3956043955946797,1.0,0.42050028655706306,0.037890647703577744,0.08646243332162985,0.08365291172049463,0.10822390791027178,0.12128077474956217,0.05635006903614855,0.006339535933184838,0.070499012817249,0.31746615164429975,5.3,6.7
793,0.32307692306604124,0.0,0.5367378276098947,0.08319725824031808,0.3112099919529269,0.2793085081051839,0.4685171672709344,0.10189562148656806,0.07390482493349496,0.03997725752684777,0.09143737867336821,0.2110267425292651,6.0,5.8
794,0.25961538455927535,1.0,0.2375981921527786,0.08550484240367304,0.10434071284476669,0.11382502724388191,0.11186510480777685,0.07929706756034786,0.07938203900610223,0.01791425424591633,0.10959803821766022,0.323046252796396,5.2,5.3
795,0.3956043955946797,0.0,0.5973720501326588,0.0311017975827599,0.20058986167606122,0.1916131254473509,0.4779767820106521,0.1255267690936953,0.24470355153820877,0.03421287546296654,0.04860180731629927,0.1527020821271112,5.5,6.6
796,0.47928994081323056,1.0,0.5646219161445669,0.05622188205347851,0.35037269175420876,0.288971879399055,0.5565172462690766,0.11832777979995296,0.09664377147428338,0.0789680099754561,0.07809212701592155,0.1560190768571992,4.5,6.3
797,0.3703041145026561,0.0,0.6765309852622203,0.0990170792647881,0.5414461016763275,0.42140179590885546,0.6870062146378328,0.14004233755024217,0.24457171241492576,0.04655746854733047,0.10894891573003387,0.23721902082875856,3.7,6.3
798,0.3461538461674483,0.0,0.5158794563339487,0.13698137655449003,0.4641062196253477,0.4000153605143022,0.5711626542028688,0.09784836407621143,0.12102670868573144,0.08696614929138037,0.09780311962113067,0.17719387409703075,3.7,6.3
799,0.3956043955946797,1.0,0.5371450107433647,0.10834263538078341,0.579558400188829,0.41920156925055685,0.6937965059559638,0.16444163751209764,0.189963611973577,0.03260621617557923,0.07562295704165069,0.16171797768293872,4.2,5.0
800,0.4221388367399728,0.0,0.23971107505949454,0.09478454182155278,0.13277419114834632,0.15352034830786707,0.17420795463036512,0.12725694626118017,0.011516859628497128,0.09465062940255395,0.09899254882493784,0.06983632008261069,4.7,7.1
801,0.3703041145026561,1.0,0.456991986104196,0.05449305368609076,0.20590573006602061,0.18528738842870726,0.36182561944151737,0.18145500556193528,0.1761809793808325,0.017281138677944244,0.14585477577152836,0.2853957653268403,4.0,5.8
802,0.735576923094776,1.0,0.4730126446499626,0.059267417051794155,0.12287651496452796,0.12702873809812618,0.20865930521314274,0.11734580791904482,0.1498764503553051,0.11008163876304103,0.11316798855841848,0.07581714490636905,4.7,7.5
803,0.3461538461674483,0.0,0.2788525326898147,0.08405572120760102,0.2632420070290166,0.2646890615811197,0.43416601791130377,0.11780387032671204,0.09398544421823508,0.04930462065685993,0.07398323536976828,0.16025678574149524,5.2,6.1
804,0.47928994081323056,1.0,0.22105682005436061,0.08359301413164784,0.13977285320506017,0.1708100921786723,0.2886135663714963,0.08559716831665104,0.08518517381415835,0.04685414132716753,0.08714458916256412,0.2835932829175021,6.5,6.2
805,0.32307692306604124,1.0,0.7591399282618442,0.07302960500217008,0.2971792669559586,0.23596459899392436,0.42116746307090575,0.15414973844534274,0.26833670505435425,0.01892074139633475,0.067181081516615,0.231585639337691,4.1,4.3
806,0.47928994081323056,1.0,0.48042798673479864,0.09108410778896057,0.3485947751759235,0.2931025464544815,0.4644655578052966,0.11695050811886522,0.1780200155565169,0.1049434544013274,0.10848793670323793,0.20183780599278542,5.2,6.4
807,0.3956043955946797,1.0,0.410788746850884,0.141740861879166,0.6314275836735976,0.513236338198779,0.711233363698987,0.13425672304390807,0.10416026153911828,0.06584978170907176,0.09499870818524303,0.28766615908980003,5.2,7.1
808,0.3956043955946797,0.0,0.324349449124318,0.11736319165571626,0.1974989434868008,0.20528617615778616,0.22597416212150306,0.06288806306449032,0.06828827479314502,0.07907789339105714,0.08868362130036156,0.15968681157421796,6.0,6.4
809,0.4221388367399728,0.0,0.40495854082085736,0.14178847161045377,0.21504565178599883,0.2249614180825958,0.26058800708509683,0.0769681726200934,0.08286933197084102,0.016090029420130915,0.050136084470921306,0.20864666494224055,6.1,5.5
810,0.3956043955946797,1.0,0.395299276984319,0.0683921196139191,0.3323636229655429,0.287945901621403,0.5760277997363432,0.05801889268963611,0.1491603136607324,0.034176139163438625,0.03990817554692001,0.10499390297478763,4.0,3.4
811,0.18639053250409515,1.0,0.3217098169967958,0.08811928404477933,0.2036207634546852,0.18856640068438696,0.2746533760972286,0.18368752817190057,0.11021625757387732,0.026999359309976784,0.037144889184811514,0.23343534264865265,5.9,5.3
812,0.32307692306604124,1.0,0.4539900642427041,0.10721785547910939,0.4913323553648311,0.38694151543879,0.6252008823615713,0.13057527964497848,0.13606486527705214,0.08820487982013223,0.12587849470063164,0.08636255456175476,4.3,5.6
813,0.44999999999115853,1.0,0.6519637208457588,0.020669315214323556,0.06531544395140403,0.04550999004814842,0.04503395673237114,0.22672203685627448,0.12089836813652963,0.056048165529682274,0.09271328671180128,0.14588165152087051,5.2,5.8
814,0.6515837103808355,1.0,0.6740330167508997,0.09426354515652309,0.5246355938912989,0.4310328255200956,0.6320260924783071,0.15866322460393817,0.15575933837251754,0.04238419787251259,0.1995005283663293,0.13131049316736207,6.5,5.3
815,0.18639053250409515,1.0,0.30307112503682193,0.09574688584695823,0.27620547118344513,0.266256428559309,0.3971012269120657,0.11865637649553054,0.15896056935651792,0.07612781481362374,0.10167860352299059,0.14196594700982662,6.3,5.5
816,0.16981132074470773,1.0,0.2700217017187264,0.09557876398334823,0.3247058092897042,0.3053705520226603,0.48427308861685286,0.13751982152849937,0.1490553207385619,0.06307736905459509,0.08247473350185915,0.15836491995788565,5.2,3.8
817,0.32307692306604124,0.0,0.5730894098690308,0.09742066546254452,0.3631690930577468,0.31014409592062236,0.5077127713493268,0.14271573384770317,0.17620036433722092,0.07116294698453869,0.09238817803549038,0.21276201056308738,6.8,6.4
818,0.16981132074470773,1.0,0.4714788865968038,0.1276067229031042,0.526634217355164,0.43943115458996607,0.6530945125389669,0.12422603817207452,0.1694108101369541,0.055851440369132664,0.10811055350748898,0.13246420203034323,6.4,6.6
819,0.3010033444780569,0.0,0.3727224362570468,0.08041060115587984,0.3759746904815173,0.3236389106969771,0.5538414162222574,0.10290019008023911,0.09873897110220649,0.02448301024896127,0.09607941884499813,0.2364571066427572,6.0,5.0
820,0.613186813180595,0.0,0.4711509652542298,0.12409550522062991,0.44986347296746326,0.3944364782467582,0.6000376336069899,0.14444945746259097,0.2098874915695074,0.02818616673764846,0.08486181960150535,0.2452352827302935,6.4,4.8
821,0.2401883830333116,0.0,0.5034654337409463,0.06463838986269765,0.39762593377782574,0.3244378614837615,0.6069953296523092,0.19777295739860806,0.1831730938804513,0.08280106888640937,0.09314456770173067,0.15328677779085276,6.8,6.0
822,0.44999999999115853,1.0,0.22841584586360092,0.21125865854844195,0.3541994432761248,0.3825664838584244,0.4018692223632798,0.11907665089466278,0.09454410937942004,0.11571764438789216,0.13541981618140742,0.09986644446193835,6.9,5.6
823,0.3010033444780569,0.0,0.4009940047109638,0.16580014202462862,0.6838143043692293,0.5252155040640156,0.7840892816771012,0.11735211271442786,0.08482753386369812,0.054398401385846805,0.08807239776887327,0.2628167535421256,6.0,5.0
824,0.44999999999115853,1.0,0.6395430141243864,0.08012269732231456,0.3859656710668056,0.3171186258853554,0.5565711079370825,0.10699838860674014,0.09544010134155322,0.008227981549323948,0.10695941780576412,0.3667659741491655,5.0,3.5
825,0.2036199095050628,1.0,0.6979758638618635,0.1830170111015746,0.6038846926816612,0.5227401454665737,0.7122888297785546,0.1450794750115779,0.27004840027343135,0.029782885269840124,0.10353897078696,0.35875069990922476,6.7,6.4
826,0.3010033444780569,1.0,0.7613762181356316,0.06002917275239874,0.19675303595683055,0.19243270288415906,0.3580013968793323,0.1335329760152828,0.06301285347557631,0.09371218893266002,0.09818771737129009,0.14782378127155574,6.1,6.6
827,0.4221388367399728,1.0,0.531713059048463,0.030851846493499018,0.2039571743678653,0.17625131795855054,0.4137671390212578,0.11949824332214015,0.11791651202731224,0.03801214815837902,0.14311129772946404,0.1839950186086288,5.1,3.4
828,0.32307692306604124,1.0,0.5675501629493228,0.07381665337252133,0.30830810512400153,0.2655006489797719,0.47042566238270767,0.14067925776313983,0.26715950627551377,0.03839748755174346,0.18562830141834202,0.22090701548809866,6.1,5.2
829,0.27986906704826664,1.0,0.27977065259115597,0.04310837669189869,0.0920868826349467,0.10483967108339923,0.23060940684767892,0.10957584059342612,0.066051293665596,0.07698033498900761,0.11430806006459035,0.16048352081124595,5.9,4.3
830,0.47928994081323056,1.0,0.39355910905656744,0.029466700873844943,0.05552361948605449,0.08940487238728678,0.2652376515620842,0.09564954630449539,0.11693023543404388,0.033231269728425446,0.09296813239179819,0.22824913161772928,6.0,6.4
831,0.32307692306604124,0.0,0.40881209047087486,0.089145499043086,0.37720186163698904,0.3357184964457977,0.6130491919381102,0.13547148318882957,0.17341824824824975,0.02042956780220714,0.10026099008137447,0.35120221589352835,7.3,6.6
832,0.10931174086706333,1.0,0.4344265682530191,0.08537689125083713,0.3720428381865507,0.33484110154824803,0.560608282012314,0.09193044398228113,0.16456635602660788,0.08235798646771753,0.0942197166727634,0.15989395357342515,6.4,6.6
833,0.6515837103808355,1.0,0.1818871294639099,0.030173440688969082,0.029567008697415378,0.02715205698937915,0.006884151175558583,0.22000093474706123,0.08127055501522022,0.04740697642729841,0.0833838969941135,0.29284679116739426,5.6,6.6
834,0.3461538461674483,0.0,0.33201614436480215,0.19523188278509743,0.538412403790736,0.49489933016541127,0.6482038115001879,0.10956263313413231,0.14357698212428563,0.06920095630204533,0.22278521808967502,0.23328073356883203,5.7,5.8
835,0.2401883830333116,1.0,0.6647839788226861,0.15946060874283924,0.4869785033303061,0.4273855148172754,0.5829952380141697,0.1270045234512002,0.22735212348452832,0.01782240628417726,0.12300007630923679,0.22502260135095475,5.8,6.3
836,0.3010033444780569,1.0,0.48866507755671484,0.0816380395406431,0.29989723138023394,0.2753044405439066,0.5155785968569181,0.15951611123454698,0.32616638532895115,0.0724615988402417,0.08262579950757136,0.15970328149863947,5.8,6.0
837,0.10931174086706333,0.0,0.4471070082312795,0.05735112536746072,0.12186494173895193,0.10397008256213429,0.16314161557362597,0.15414140904971818,0.16391915552132816,0.09539730539713578,0.0961813920624948,0.09195771755316193,6.4,6.3
838,0.3010033444780569,1.0,0.5165021776665765,0.08320767286903731,0.230214141213956,0.2187596198564655,0.3462498014333532,0.08514703446093642,0.1469216903453493,0.09377964235057341,0.10958635683952274,0.12355562791882149,6.2,6.2
839,0.3461538461674483,1.0,0.40461894719441327,0.11435633956407201,0.3937875753718898,0.3529150653876742,0.5409745507103829,0.13353746002924055,0.12376480700080394,0.014723792285333853,0.07668662754388893,0.3049008272142998,3.8,3.6
840,0.32307692306604124,1.0,0.4681058958476625,0.027257311781271096,0.07685606394763586,0.0651581507193423,0.0882970429305031,0.10154637115094259,0.11087149051964956,0.037333641013142044,0.10131663298273827,0.1615863917956846,5.5,5.4
841,0.4221388367399728,1.0,0.2596694334385644,0.05197122573194078,0.12422885553427547,0.14076151292078543,0.2973782644460239,0.05943264114487422,0.04329153417899819,0.05032887863716409,0.0733543192708622,0.1879646841443373,6.8,6.3
842,0.4221388367399728,0.0,0.28713097532082643,0.058260173674236936,0.23381186780714136,0.20683289716703787,0.3867336253002568,0.10903505492219868,0.09875726721666159,0.004204143177348291,0.07943983537075887,0.5313823348709141,5.7,5.9
843,0.613186813180595,1.0,0.29477931414907016,0.06085044061711307,0.4000853850444538,0.3238581709621796,0.6432262743955993,0.15454160050148807,0.19534841728078542,0.049665752591492626,0.09017939852082689,0.18547567015283287,6.3,5.6
844,0.47928994081323056,1.0,0.44807780305470174,0.13481026167186488,0.5359165194319382,0.43455299176390705,0.6785801582007233,0.19952179078174145,0.1865667107391801,0.09032108181530087,0.0905572974444888,0.1096895131289805,3.7,2.4
845,0.2036199095050628,1.0,0.23037050447785481,0.1994021976850871,0.37948965199261014,0.3977774518873757,0.509488757628176,0.05577882198950867,0.027498578079534156,0.12438916201263514,0.12831753827386774,0.09719957130281566,2.3,4.5
846,0.25961538455927535,0.0,0.40539036544249774,0.07312928787705388,0.23532514048095787,0.21939224660825482,0.4046036234846035,0.2024258828033688,0.174066912442686,0.01056537729399238,0.06614944532687086,0.3924344180939629,3.6,3.5
847,0.3461538461674483,1.0,0.2282254978497185,0.07552614028657344,0.1930296290538008,0.1749351125556016,0.22710212267557645,0.0897105513449636,0.14379507180859014,0.1097284401380057,0.12043508803420085,0.02387001228267302,4.2,4.4
848,0.47928994081323056,1.0,0.2786704650140625,0.06140092813512811,0.09431949626917292,0.09376892852184004,0.08347209600068702,0.10505066882269834,0.17542375229067353,0.03637522661732859,0.06623594388879396,0.16242678503808664,3.8,3.7
849,0.6923076923348969,0.0,0.4697252007676473,0.08262742926896743,0.2476040045736329,0.22652648256522967,0.3614421309352123,0.13037962716928803,0.35802125933530243,0.05593353420996258,0.06380628628175483,0.1241286051112161,3.0,3.9
850,0.3956043955946797,1.0,0.20947387404922335,0.07768791964785954,0.12220724176982863,0.12829757050596505,0.13608197235847033,0.05337154512648039,0.13965840065470445,0.09517311343995301,0.0832164728317309,0.24653208240342286,3.0,3.2
851,0.27986906704826664,1.0,0.23408189169612045,0.0629556834224949,0.0952891760581342,0.10370857634267014,0.13306917082155215,0.08245281467441395,0.13442685431209245,0.023981772316120448,0.03712076622304755,0.2610478516269887,4.8,3.7
852,0.5426195426026317,1.0,0.24988112601923917,0.07542794521579237,0.10712509369294339,0.11693094103913945,0.12778162260105486,0.11015950974359504,0.17887031185718164,0.03335237509400991,0.06048133065421916,0.23675679520269263,4.2,2.4
853,0.5101214574680433,1.0,0.21409495118603508,0.061793708418252345,0.0848510686986666,0.11575107253842672,0.2151702985183687,0.05231886849821097,0.15910008392293834,0.052761705248523985,0.07323888076392268,0.172097420150171,5.1,5.4
854,0.27986906704826664,1.0,0.3010303209770819,0.06832814403750113,0.0990795102806339,0.11561552292267747,0.19260502685917252,0.06693547673593944,0.18455513774171742,0.016979286120446434,0.04518909832982828,0.3370259887099,3.2,2.9
855,0.5769230769162758,0.0,0.22304090878606486,0.15413297174474466,0.676383369386951,0.5789851706444452,0.7771142899025755,0.06183119456256646,0.125035253488828,0.02615227406927334,0.051683299914331925,0.2209108059731357,3.1,2.3
856,0.44999999999115853,0.0,0.3340717632463776,0.057455271654652765,0.2225869812722257,0.1862060596884509,0.3222999070468998,0.0916317543010097,0.04358391501292402,0.022074757151986774,0.03695922572705977,0.23062218879936822,3.4,3.0
857,0.4221388367399728,0.0,0.5009197784630451,0.032277162823927126,0.03114061758512205,0.14118197424849147,0.3436150747350543,0.06789032033240308,0.15635895113034637,0.025415340925414275,0.07392789748289111,0.2394848232999833,3.4,3.3
858,0.3956043955946797,1.0,0.4556683790422547,0.08944305986363468,0.31640835436213743,0.2921770858763706,0.4227878990566739,0.21815637445989022,0.05489732184868082,0.03200940075092211,0.08906458640964797,0.5852517472492693,4.4,3.9
859,0.3703041145026561,1.0,0.4657599164344287,0.1093870738609092,0.41773580514405173,0.3547919525255742,0.5638803897007204,0.11535312570413563,0.10748979737258514,0.10609834015309318,0.15791396828703144,0.03391722340778129,5.7,3.0
860,0.32307692306604124,1.0,0.4350044460677013,0.11957853196470111,0.4534719283675865,0.3958401417906882,0.6465661335900921,0.11485378319221481,0.12412769481238568,0.03188591512197395,0.10128178471220554,0.2110387012426214,4.2,3.4
861,0.3956043955946797,0.0,0.4513181587490963,0.049926982894771446,0.22334566119140778,0.20326320853720833,0.4254240162243028,0.17531459684817333,0.27569052927428295,0.03609741426899661,0.08267166406450674,0.22728079615854888,4.0,1.9
862,0.2401883830333116,1.0,0.6040017078446802,0.01194036854352836,0.027380426201162312,0.05154794840257524,0.19910090815094747,0.10404971461603568,0.13780301400015102,0.09993965393879252,0.11260138676414083,0.08056089021649884,3.4,2.1
863,0.16981132074470773,1.0,0.48223619310357074,0.06117626971561388,0.3181249634722062,0.275100229082242,0.5377800116129028,0.1546688106186777,0.20821113908859717,0.032473066587212995,0.09888848733212152,0.46848382697299323,3.4,2.8
864,0.25961538455927535,1.0,0.2816925390237748,0.19473346841067846,0.5229710961292142,0.48944652301831204,0.6516764310113408,0.13335300400052347,0.12058114028668024,0.07504455335034728,0.11368388838066477,0.1651940526635776,3.9,2.3
865,0.3461538461674483,1.0,0.4462452544870891,0.07000181481831377,0.3162548088191587,0.25842042984560215,0.45904205842406254,0.13929259682858294,0.10982341768419256,0.06653380448352364,0.08102985834458266,0.05960036215548635,6.8,5.4
866,0.32307692306604124,0.0,0.2730617330882387,0.09550663617721747,0.19371909723175168,0.19938302730953703,0.3043032164822235,0.20408180198212883,0.13690784313193488,0.05088748948241156,0.11053033830681766,0.15173612239446815,3.1,3.1
867,0.44999999999115853,0.0,0.21437029736963845,0.06704565690093636,0.10918655731173113,0.12868679659598797,0.20801159292430788,0.08362149138497864,0.08698743926225497,0.11658331551836046,0.13353704293507818,0.04808232605169699,5.4,5.1
868,0.25961538455927535,0.0,0.5420063673306144,0.08571313497805712,0.24474860924143843,0.19687615674353165,0.30174195867335146,0.1050997755694964,0.1556187528140316,0.022807661429618323,0.10226921061979517,0.41801242426900337,4.9,3.0
869,0.3461538461674483,0.0,0.5345497731997928,0.14680237143669883,0.6531718099633684,0.542676098433774,0.7755672724212048,0.16540502111696267,0.1895608118576815,0.053546468161769674,0.062461951294741525,0.13977499327130508,3.9,3.2
870,0.2036199095050628,1.0,0.8192704468422121,0.04650205785025626,0.30906678504318347,0.24491025034758418,0.4385465971713863,0.22746991603274538,0.22073464200947834,0.10458053095786758,0.10185432865022324,0.12157232335708253,3.4,3.0
871,0.2036199095050628,1.0,0.5195545297801738,0.051608201530871416,0.2257249018537856,0.19335455639968366,0.3401130273780895,0.1303623025699058,0.1646720272437535,0.1492366465144275,0.1637111192107754,0.10736046027539481,3.7,2.7
872,0.44999999999115853,1.0,0.3523827333899969,0.10959239082708779,0.2508022108322726,0.2525588662211107,0.38897151241791394,0.10810833152841863,0.13295973798107708,0.07409407451816849,0.07395115737540182,0.09898929419209966,3.5,2.4
873,0.2401883830333116,0.0,0.6374186584600203,0.1517746127480671,0.49457347685122255,0.4216857148545271,0.5881814133945057,0.15062996413147217,0.3270940072567566,0.042357178276875046,0.074203647052474,0.2066664301395105,3.8,3.1
874,0.5769230769162758,1.0,0.25997346151629314,0.10656322167390235,0.33051571369437677,0.3130414540903803,0.48641869679565153,0.08948688057599768,0.10721908627812109,0.09667936573525596,0.08291840746171829,0.05121590935439418,4.5,3.4
875,0.47928994081323056,1.0,0.5111850034297312,0.0709600694952541,0.34481568065593027,0.30739709096717077,0.5881138517942033,0.17819239624250297,0.1244810150948477,0.03964416491431637,0.06374047460914842,0.24505451396500594,4.6,3.4
876,0.6515837103808355,1.0,0.3834660253361888,0.047515252444224464,0.1392522506207864,0.1459505729204591,0.30373578927074746,0.14651956365183755,0.2631038378215277,0.09555459572473035,0.13596706267893047,0.14091067063680376,5.0,2.4
877,0.3703041145026561,1.0,0.37787430302062003,0.12399519003630226,0.4333342167462483,0.3653979526569385,0.5437206592668038,0.11211269187191265,0.17227346482926315,0.09093055365926397,0.08916408666952925,0.136882826494488,4.1,2.1
